date,R_H,Precipitation,ET,GW1428A,GW1430,GW285,HK4003U,HK4004U,HK4012H,HK4013H,HK4014H,HK4101U,HK4102U,HK4115U,HK4206U,HK4226B,HK4256U,HK4258U,HK4262U,HK4302H,SGU903074482,SGU909128423,SGU912799781,SGU912799806,SGU912799815,SGU912799853
8/12/2019,79,0.7,2.211975162,,,,,19.85,,,,,,,,,25.91,,,,,,,,,
8/13/2019,77,0,2.248230746,,,,,19.8,,,,,,,,,25.87,,,,,,,,,
8/14/2019,69,0,2.68552397,,16.57,,18.5,19.77,26.7416,23.3457684,23.3874659,,,15.69,,17.81,25.88,18.5,,24.447777,,,28.36,,,
8/15/2019,67,1,1.656369116,,,,,,,,,,,,,,25.88,,,,,,,,,
8/16/2019,93,0.6,1.468953004,,,,,19.72,,,,,,,,,25.86,,,,,,,,,
8/17/2019,68,11.2,1.075212729,,,,,19.7,,,,,,,,,25.85,,,,,,,,,
8/18/2019,84,4.9,1.62282141,,,,,19.77,,,,,,,,,25.91,,,,,,,,,
8/19/2019,86,4.2,1.912766196,,,,,19.8,,,,,,,,,25.97,,,,,,,,,
8/20/2019,81,1.4,2.398532985,,,,,19.83,,,,,,,,,25.71,,,,,,,,,
8/21/2019,80,0,2.265828588,,16.61,,18.1,19.78,26.1699291,23.4484433,24.1782925,,,15.659,,17.9,25.96,18.21,,24.4927857,,,28.48,,,
8/22/2019,76,5.5,1.728022876,,,,,19.77,,,,,,,,,25.73,,,,,,,,,
8/23/2019,84,0.4,1.673540948,,,,,19.78,,,,,,,,,25.97,,,,,,,,,
8/24/2019,89,0,2.110127322,,,,,19.78,,,,,,,,,26.5,,,,,,,,,
8/25/2019,94,0,2.908403843,,,,,19.75,,,,,,,,,26.6,,,,,,,,,
8/26/2019,86,0,2.99873726,,,,,19.73,,,,,,,,,26.6,,,,,,,,,
8/27/2019,71,6.1,2.867708231,,16.67,,18.6,19.71,26.22294,23.4394611,22.93231373,,,15.639,,17.87,26.5,18.8,,24.1552559,,,28.84,,,
8/28/2019,82,4,1.574317248,,,,,19.71,,,,,,,,,26.5,,,,,,,,,
8/29/2019,93,1,1.436624094,,,,,19.78,,,,,,,,,23.92,,,,,,,,,
8/30/2019,77,0,2.225205999,,,,,19.72,,,,,,,,,24.6,,,,,,,29.6,,
8/31/2019,80,1.5,3.428208009,,,,,19.69,,,,,,,,,23.52,,,,,,,,,
9/1/2019,87,0.1,1.931046752,,,,,19.71,,,,,,,,,24.4,,,,,,,,,
9/2/2019,62,1.1,2.742432144,,,,,19.7,,,,,,,,,24.77,,,,,2.55,,,,
9/3/2019,65,4.3,1.973366153,,16.73,,18.3,19.675,,23.21351988,22.23694119,,,15.599,,17.78,24.97,17.93,17.48,23.83733454,,,28.29,,,
9/4/2019,71,27.6,1.247877485,,,,,19.7,25.1572634,,,,,,,,25.85,,,,,,,,,
9/5/2019,83,8.8,2.0756001,,16.74,,18.13,19.9,25.93312626,23.5991644,24.849463,,44.21,15.659,57.9,17.87,25.71,18.22,,24.846258,,,28.17,29.8,,
9/6/2019,70,22.4,1.878757852,,,,,19.85,,,,,,,,,25.69,,,,,,,,,
9/7/2019,83,0,2.261558202,,,,,19.79,,,,,,,,,22.42,,,,,,,,,
9/8/2019,92,0,2.333754393,,,,,19.75,,,,,,,,,22.38,,,,,,,,,
9/9/2019,83,4,1.545039791,,,,,19.68,,,,52.33,,,,,22.36,,,,,,,,,
9/10/2019,93,2.4,1.942380961,,,,,19.64,,,,,,,,,22.39,,,,,,,,,
9/11/2019,95,12.4,1.92366421,,16.78,,18.14,19.72,14.5223859,23.5895822,24.27654859,,,15.779,,18.2,22.42,18.38,,19.1646862,,,26.16,,,
9/12/2019,80,3.3,2.240912039,,,,18.16,19.78,22.6134141,23.6854418,24.7173297,,,,,,22.66,,,21.1919238,,,,,,
9/13/2019,83,0,2.927957503,,,,18.17,19.785,21.73134891,23.66623978,24.57359673,,,,,,22.89,,,22.3945738,,,,,,
9/14/2019,64,13.2,2.648198768,,,,,19.75,,,,,,,,,22.67,,,,,,,,,
9/15/2019,80,0.1,2.369398972,,,,,19.77,,,,,,,,,23.5,,,,,,,,,
9/16/2019,68,0,2.958745892,,16.83,,18.185,19.79,22.319441,23.686138,24.4169936,,,15.819,,18.1,23.43,18.47,,22.43243695,,,27.35,,,
9/17/2019,71,0.5,2.656093686,,,,18.17,19.765,21.99214889,23.65665758,24.12323342,,,,,,23.45,,,22.48983845,,,,,,
9/18/2019,51,0,2.810074259,,,,18.14,19.71,,23.51422152,23.759199,,,,,,23.1,,,21.6589332,,,,,,
9/19/2019,55,0,2.092662965,,,,18.11,19.65,,23.4484433,23.47164396,,,,,,22.42,,,18.1187915,,,,,,
9/20/2019,66,0,1.843368133,,,,18.7,19.615,,23.4185533,23.2991644,,,,,,22.39,,,2.2722545,,,,,,
9/21/2019,89,0,3.064626277,,,,,19.63,,,,,,,,,22.45,,,,,,,,,
9/22/2019,93,0,2.701938594,,,,,19.62,,,,,,,,,22.83,,,,,,,,,
9/23/2019,79,0,3.050323795,,,,18.5,19.61,,23.3748914,23.21422152,,,,,,23.145,,,22.2623242,,,,,,
9/24/2019,73,0,1.367993099,,16.87,,18.8,19.61,,23.27929836,22.67859672,,,15.719,,17.92,24.77,18.16,,22.51633146,,,26.92,,,
9/25/2019,80,0,1.856307321,,,,,19.61,,,,,,,,,23.59,,,,,,,,,
9/26/2019,79,1.7,2.011813791,,,,,19.6,,,,,,,,17.9,23.73,18.6,,,,,,,,
9/27/2019,81,31.5,1.380080577,,,,,19.6,,,,,,,,17.89,23.89,18.5,17.65,,,,,,,
9/28/2019,93,21.2,1.604561606,,,,,19.81,,,,,,,,17.97,24.69,18.31,17.82,,,,,,,
9/29/2019,95,0.2,1.493296068,,,,,19.94,,,,,,,,18.8,25.32,18.47,17.95,,,,,,,
9/30/2019,89,0.1,1.978678978,,,,,19.86,,,,,,,,18.24,25.54,18.72,18.11,,,,,,,
10/1/2019,62,0,2.493085736,45.39,16.917,,,19.81,,,,,,,,18.27,25.37,18.68,18.11,,,,,,,
10/2/2019,57,0.1,1.931675736,,16.9,,18.24,19.79,,23.7626176,24.193881,,,15.859,,18.26,25.25,18.64,18.9,23.81448867,,2.87,28.28,,,
10/3/2019,84,0.8,2.050622651,,16.91,,18.2,19.74,,23.65665758,23.9124257,,,15.829,,18.21,25.12,18.6,18.1,23.81448867,26.42897539,,,,,
10/4/2019,62,0.2,1.247403387,,,,,19.74,,,,5.87,44.55,,57.57,18.18,25.11,18.56,17.97,,,,28.41,29.56,,
10/5/2019,75,0,2.251934415,,,,,19.72,,,,,,,,18.15,25.6,18.52,17.94,,,,,,,
10/6/2019,76,0,2.076030036,,,,,19.71,,,,,,,,18.13,25.1,18.48,17.91,,,,,,,
10/7/2019,69,0,2.036073947,,,,,19.7,,,,,,,,18.11,25.9,18.45,17.92,,,,,,,
10/8/2019,69,1.4,1.183844342,,,,,19.71,,,,,,,,18.9,25.9,18.43,17.79,,,,,,,
10/9/2019,92,0.4,1.397002741,,16.94,,18.15,19.7,,23.5518922,23.22361844,,,15.799,,18.8,25.5,18.41,17.9,23.8763568,,,28.44,,,
10/10/2019,85,2.1,1.854502246,,,,,19.68,,,,,,,,18.6,24.98,18.37,17.88,,,,28.43,,,
10/11/2019,91,1.4,1.301258011,,,,,19.66,,,,,,,,18.4,24.91,18.34,17.85,,,,28.35,,,
10/12/2019,89,3.3,1.837825068,,,,,19.71,,,,,,,,18.3,24.89,18.32,17.83,,,,28.291,,,
10/13/2019,82,19.1,1.918692225,,,,,19.72,,,,,,,,18.1,24.8,18.3,17.81,,,,28.213,,,
10/14/2019,95,1.7,1.584439964,,,,,19.84,,,,,,,,18.1,25.8,18.37,17.85,,,,28.237,,,
10/15/2019,82,0.1,1.592459347,,,,,19.81,,,,,,,,18.8,25.24,18.5,17.94,,,,28.24,,,
10/16/2019,98,1.6,1.42581125,,16.96,,18.21,19.81,,23.86746594,24.2861379,,,15.829,,18.13,25.25,18.53,17.98,23.924669,,,28.343,,,
10/17/2019,98,3,1.4254635,,,,,19.78,,,,,,,,18.14,25.22,18.51,17.98,,,,28.358,,,
10/18/2019,88,9.4,1.298250776,,,,,19.79,,,,,,,,17.92,25.24,18.37,17.98,,,,28.327,,,
10/19/2019,89,14.6,1.553072137,,,,,19.87,,,,,,,,18.4,25.59,18.58,18.1,,,,28.433,,,
10/20/2019,97,0.8,1.426419887,,,,,19.93,,,,,,,,18.16,25.9,18.72,18.1,,,,28.51,,,
10/21/2019,86,0,1.298147134,,,,,19.85,,,,,,,,18.4,25.85,18.87,18.22,,,,28.67,,,
10/22/2019,86,0,1.450659034,,16.97,,18.28,19.82,,22.8473976,24.7532243,,,15.939,,18.4,25.74,18.82,18.22,24.15889773,,,28.842,,,
10/23/2019,85,0.1,2.099044154,,,,,19.79,,,,,,,,18.36,25.62,18.77,18.19,,,,28.872,,,
10/24/2019,90,0.3,2.093969829,,,,,19.77,,,,,,,,18.37,25.58,18.76,18.18,,,,28.945,,,
10/25/2019,97,17.1,1.828387365,,,,,19.78,,,,,,,,18.38,25.54,18.74,18.17,,,,28.928,,,
10/26/2019,95,8.5,1.309806264,,,,,19.81,,,,,,,,18.38,25.71,18.75,18.18,,,,28.956,,,
10/27/2019,88,6.9,1.894943728,,,,,19.9,,,,,,,,18.48,26.16,18.97,18.33,,,,29.62,,,
10/28/2019,88,0,2.111408616,,,,,19.9,,,,,,,,18.55,26.24,19.2,18.39,,,,29.18,,,
10/29/2019,69,0,2.311511117,,17.1,,18.35,19.85,,22.58392582,24.55443233,,,16.49,,18.56,26.3,18.97,18.38,24.362176,,,29.35,,,
10/30/2019,52,0.1,1.483202309,,,,,19.81,,,,,,,,18.54,25.91,18.92,18.35,,,,29.398,,,
10/31/2019,73,0,2.441476829,,,,,19.79,,,,,,,,18.52,25.82,18.88,18.33,,,,29.421,,,
11/1/2019,69,0,1.640964968,,,,,19.78,,,,,,,,18.51,25.73,18.85,18.3,,,,29.412,,,
11/2/2019,77,3.7,1.236381065,,,,,19.78,,,,,,,,18.51,25.73,18.83,18.29,,,,29.456,,,
11/3/2019,95,8.6,1.088443376,,,,,19.78,,,,,,,,18.51,25.61,18.81,18.28,,,,29.342,,,
11/4/2019,90,0,1.237577414,,,,,19.84,,,,,,,,18.51,25.77,18.85,18.3,,,,29.256,,,
11/5/2019,82,0,1.894123488,,17.6,,18.23,19.81,,2.71393751,23.7686921,,,15.999,,18.17,25.71,18.73,18.29,24.23837674,,,29.223,,,
11/6/2019,81,0.7,1.221043729,,,,,19.79,,,,,,,,18.26,25.64,18.72,18.24,,,,29.22,,,
11/7/2019,74,1.3,1.209435155,,,,,19.77,,,,,,15.969,,18.39,25.56,18.75,18.23,,,,29.24,,,
11/8/2019,89,7.6,1.17699319,,17.7,,,19.75,,18.8636149,23.22361844,,,,,18.39,25.52,18.725,18.22,24.156673,,,29.173,,,
11/9/2019,86,0,1.189447704,,,,,19.79,,,,,,,,18.3,25.62,18.71,18.21,,,,29.125,,,
11/10/2019,90,0.1,1.12577206,,,,,19.77,,,,,,,,18.27,25.58,18.68,18.21,,,,29.98,,,
11/11/2019,89,0.4,1.38221426,,,,,19.76,,,,,,,,18.23,25.53,18.65,18.18,,,,29.12,,,
11/12/2019,86,4.5,1.225491998,,,,,19.75,,,,,,,,18.18,25.49,18.61,18.15,,,,29.77,,,
11/13/2019,89,0,1.339238359,,,,18.16,19.77,,,,49.92,44.68,,57.67,18.165,25.47,18.59,18.13,,27.43849444,21.17,28.972,29.32,27.98,
11/14/2019,89,1.8,1.203903825,,17.1,,18.12,19.76,,12.58559634,23.63877,,,15.949,,18.14,25.48,18.56,18.12,23.9734467,,,28.894,,,
11/15/2019,89,1,1.280161697,,,,,19.74,,,,,,,,17.86,25.1,18.43,18.6,,,,28.712,,,
11/16/2019,81,12,1.326957307,,,,,19.75,,,,,,,,17.81,24.78,18.42,18,,,,28.646,,,
11/17/2019,94,2.4,1.313530492,,,,,19.82,,,,,,,,17.84,24.9,18.5,18.2,,,,28.52,,,
11/18/2019,91,3,1.418304443,,17.1,,18.12,19.83,,12.8172564,22.9699144,,,15.869,,17.89,25.9,18.59,18.8,23.67319265,,,28.61,,,
11/19/2019,95,1.1,1.380142309,,,,,19.81,,,,,,,,17.83,24.96,18.56,18.1,,,,28.65,,,
11/20/2019,92,0,1.369553655,,,,,19.79,,,,,,,,17.58,24.74,18.46,18.4,,,,28.52,,,
11/21/2019,88,1.3,1.460614744,,,,,19.77,,,,,,,,17.56,24.6,18.44,17.98,,,,28.542,,,
11/22/2019,86,0.7,1.434832498,,,,,19.76,,,,,,,,17.54,24.45,18.41,17.95,,,,28.57,,,
11/23/2019,94,0,1.34259752,,,,,19.75,,,,,,,,17.52,24.27,18.37,17.92,,,,28.434,,,
11/24/2019,87,0,1.317245361,,,,,19.74,,,,,,,,17.49,24.9,18.32,17.89,,,,28.352,,,
11/25/2019,88,0.1,1.356557555,,,,,19.72,,,,,,,,17.46,23.96,18.29,17.86,,,,28.289,,,
11/26/2019,90,3.8,1.353926944,,16.94,,17.91,19.71,,14.8314617,22.3271967,,,15.539,,17.43,23.83,18.26,17.83,23.1345156,,,28.268,,,
11/27/2019,94,4.9,1.404401748,,,,,19.73,,,,,,,,17.48,23.76,18.25,17.82,,,,28.15,,,
11/28/2019,96,11.1,1.406054053,,,,,19.77,,,,,,,,17.77,23.77,18.39,17.92,,,,28.112,,,
11/29/2019,88,0,1.883177421,,,,,19.83,,,,,,,,17.92,24.37,18.57,18.6,,,,28.19,,,
11/30/2019,71,0,1.880708591,,,,,19.79,,,,,,,,18.1,24.34,18.65,18.12,,,,28.64,,,
12/1/2019,84,0,1.148105468,,,,,19.76,,,,,,,,18.16,24.24,18.67,18.14,,,,28.184,,,
12/2/2019,77,0,1.582630651,,17.9,,18.19,19.74,,16.39135145,23.15783996,,,15.989,,18.19,24.14,18.67,18.16,23.18748757,27.736266,21.28,28.236,,,
12/3/2019,72,4.2,1.204675962,,17.8,,18.16,19.7,,16.16582522,23.168867,,,15.969,,18.175,23.98,18.635,18.135,23.14333256,,,28.211,,,
12/4/2019,92,0.3,1.350331071,,,,,19.73,,,,,,,,18.18,23.94,18.64,18.15,,,,28.214,,,
12/5/2019,93,8.3,1.391419012,,,,,19.74,,,,,,,,18.18,23.89,18.64,18.15,,,,28.199,,,
12/6/2019,94,6.1,1.226865439,,,,,19.77,,,,,,,,18.19,23.86,18.65,18.17,,,,28.243,,,
12/7/2019,97,7.4,2.120253192,,,,,19.83,,,,,,,,18.24,24.36,18.75,18.25,,,,28.244,,,
12/8/2019,85,14.5,1.301355818,,,,,19.81,,,,,,,,18.28,24.41,18.8,18.28,,,,28.369,,,
12/9/2019,84,1.3,1.364148448,,17.1,,18.32,19.87,,16.5323534,23.8645148,,,16.169,,18.4,24.98,18.96,18.42,23.48774162,,,28.6,,,
12/10/2019,63,21.5,1.743434491,,,,,19.79,,,,,,,,18.38,24.69,18.88,18.39,,,,28.529,,,
12/11/2019,97,0.9,1.347606273,,,,,19.83,,,,,,,,18.37,24.85,18.89,18.36,,,,28.756,,,
12/12/2019,89,6.9,1.311287876,,,,,,,,,,,,,18.47,25.13,19.1,18.47,,,,28.936,,,
12/13/2019,82,0.5,1.275036628,,,,,19.88,,,,,44.94,,58.1,18.48,25.15,19.3,18.49,,,,28.97,28.48,27.18,28.52
12/14/2019,90,3.6,1.208297316,,,,,19.85,,,,,,,,18.48,25.1,18.99,18.49,,,,29.184,,,
12/15/2019,91,18.3,1.161528784,,,,,19.82,,,,,,,,18.45,24.81,18.94,18.46,,,,29.115,,,
12/16/2019,87,14.2,1.161317704,,17.16,,18.39,19.92,,16.81421313,24.38195277,,,16.269,,18.5,25.36,19.9,18.62,23.735966,,,29.1525,,,
12/17/2019,90,13.8,1.271297032,,,,,19.89,,,,,,,,18.51,25.39,19.7,18.59,,,,29.335,,,
12/18/2019,98,0,1.188965214,,,,,19.93,,,,49.43,,,,18.39,25.49,19.8,18.52,,,,29.427,,,
12/19/2019,92,0,1.239531602,,,,,19.85,,,,,,,,18.47,25.21,19.2,18.52,,,,29.437,,,
12/20/2019,86,1.3,1.296118427,,,,,19.82,,,,,,,,18.51,25.6,19,18.5,,,,29.56,,,
12/21/2019,92,0.7,1.354261185,,,,,19.8,,,,,,,,18.52,24.87,18.97,18.48,,,,29.53,,,
12/22/2019,95,0,1.493213743,,,,,19.78,,,,,,,,18.5,24.7,18.93,18.46,,,,29.341,,,
12/23/2019,88,5.6,1.356298046,,,,,19.76,,,,,,,,18.47,24.51,18.89,18.42,,,,29.188,,,
12/24/2019,97,2.9,1.317372302,,,,,19.76,,,,,,,,18.44,24.4,18.87,18.38,,,,29.46,,,
12/25/2019,94,0.1,1.248560072,,,,,19.8,,,,,,,,18.45,24.47,18.89,18.39,,,,28.965,,,
12/26/2019,99,0,1.076891256,,,,,19.78,,,,,,,,18.44,24.44,18.86,18.38,,,,28.9,,,
12/27/2019,96,0.1,1.411054443,,,,,19.74,,,,,,,,18.42,24.36,18.83,18.35,,,,28.835,,,
12/28/2019,75,0,1.039886793,,,,,19.72,,,,,,,,18.39,24.24,18.79,18.31,,,,28.763,,,
12/29/2019,78,3.6,1.146516162,,,,,19.72,,,,,,,,18.37,24.15,18.77,18.29,,,,28.754,,,
12/30/2019,93,0.1,1.245308334,,,,,19.73,,,,,,,,18.37,24.8,18.76,18.29,,,,28.71,,,
12/31/2019,85,0,2.059355521,,,,,19.72,,,,,,,,18.36,23.96,18.73,18.31,,,,28.573,,,
1/1/2020,81,0,1.310227287,,,,,19.7,,,,,,,,18.32,23.87,18.69,18.24,,,,28.47,,,
1/2/2020,86,1.1,1.309321636,,,,,19.7,,,,,,,,18.31,23.78,18.67,18.22,,,,28.412,,,
1/3/2020,93,2,1.935524843,,,,,19.7,,,,,,,,18.3,23.7,18.66,18.21,,,,28.397,,,
1/4/2020,77,0,2.633512421,,,,,19.69,,,,,,,,18.28,23.59,18.62,18.19,,,,28.244,,,
1/5/2020,52,2.7,1.397658575,,,,,19.67,,,,,,,,18.24,23.48,18.58,18.15,,,,28.79,,,
1/6/2020,95,1,1.227786681,,,,,19.69,,,,,,,,18.22,23.42,18.56,18.13,,,,28.33,,,
1/7/2020,87,3.4,1.178411575,,,,,19.72,,,,,,,,18.22,23.44,18.56,18.12,,,,27.951,,,
1/8/2020,90,0,1.478451928,,17.22,,18.16,19.74,,17.69752419,23.186374,,,16.19,,18.23,23.43,18.57,18.13,23.66436165,,,28.5115,,,
1/9/2020,81,5.3,1.307433574,,,,,19.735,,17.7163185,23.31832879,,,,,18.23,23.545,18.58,18.13,22.7547685,,,27.87,,,
1/10/2020,96,0.9,1.095235243,,17.23,,18.11,19.75,,,,,,16.9,,18.5,23.59,18.515,18.11,,27.6732917,21.34,27.723,,,
1/11/2020,90,8.5,1.034620848,,,,,19.74,,,,,,,,18.2,23.65,18.58,18.12,,,,27.75,,,
1/12/2020,98,0.1,1.254390256,,,,,19.79,,,,,,,,18.27,23.87,18.65,18.19,,,,27.821,,,
1/13/2020,98,1.7,1.228837398,,,,,19.78,,,,,,,,18.33,24.15,18.71,18.23,,,,27.854,,,
1/14/2020,90,13.9,1.307694724,,,,,19.76,,,,,,,,18.37,24.18,18.74,18.26,,,,28.39,,,
1/15/2020,96,1.3,1.36337851,,17.22,,18.31,19.83,,18.6842145,,,,16.159,,18.45,24.585,18.89,18.37,23.14333256,,,28.127,,,
1/16/2020,87,0,1.464398584,,,,,19.79,,,24.3529519,,,,,18.52,24.615,18.94,18.41,,,,28.28,,,
1/17/2020,93,3.5,1.402277947,,,,,19.77,,,,,44.8,,,18.51,24.68,18.91,18.4,,,,28.376,29.95,26.39,
1/18/2020,97,3.9,1.196961093,,,,,19.76,,,,,,,,18.52,24.6,18.91,18.4,,,,28.442,,,
1/19/2020,86,0,2.29108894,,,,,19.78,,,,,,,,18.52,24.62,18.91,18.41,,,,28.374,,,
1/20/2020,89,0,1.203414424,,17.25,,18.32,19.75,,16.7672285,24.2741144,48.75,,16.169,57.85,18.51,24.58,18.89,18.39,23.15216356,,,28.385,,,27.78
1/21/2020,92,0,1.430265438,,,,,19.73,,,,,,,,18.28,24.52,18.72,18.33,,,,28.397,,,
1/22/2020,75,0,2.665326411,,,,,19.73,,,,,,,,18.17,24.41,18.69,18.26,,,,28.333,,,
1/23/2020,94,0.7,1.267148195,,,,,19.7,,,,,,,,18.22,24.3,18.71,18.22,,,,28.272,,,
1/24/2020,90,0,1.253050099,,,,,19.7,,,,,,,,18.33,24.7,18.73,18.24,,,,28.415,,,
1/25/2020,85,0,1.545038509,,,,,19.68,,,,,,,,18.38,23.84,18.72,18.24,,,,28.18,,,
1/26/2020,94,0.2,1.148004472,,,,,19.67,,,,,,,,,23.72,,,,,,28.11,,,
1/27/2020,91,9.6,1.091432343,,17.21,,18.23,19.67,,18.84394919,22.9417166,,,16.79,,18.398,23.65,18.6973,18.238,22.88723352,,,28.3,,,
1/28/2020,96,6.7,1.214550228,,,,,19.73,,,,,,,,18.4,23.65,18.71,18.24,,,,28.2,,,
1/29/2020,90,2.9,1.138356512,,,,,19.78,,,,,,,,18.44,24.6,18.79,18.31,,,,27.96,,,
1/30/2020,92,15.4,1.207970055,,,,,,,,,,,,,18.47,,18.82,18.34,,,,27.96,,,
1/31/2020,92,3,1.108082496,,,,,19.91,,,,,,,,18.55,24.76,18.93,18.44,,,,28.7,,,
2/1/2020,98,8.1,1.118128488,,,,,19.82,,,,,44.89,,,18.64,24.7,19.4,18.5,,,,28.29,,,
2/2/2020,98,0,2.257685573,,,,,19.84,,,,,,,,18.68,24.8,19.8,18.54,,,,28.4,,,
2/3/2020,61,10.5,1.80230682,,,,,19.8,,,,,,,,18.69,24.66,19.4,18.53,,,,28.53,,,
2/4/2020,92,0.3,1.072825624,,,,,19.84,,,,,,,,18.68,24.82,19.6,18.55,,,,28.65,,,
2/5/2020,69,0,1.61373422,45.2,17.22,,18.19,19.8,,19.41716169,23.5866334,,,16.259,,18.68,24.68,19.5,18.53,23.33761459,,,28.34,,,
2/6/2020,89,0,2.443978146,,,,,19.77,,,,,,,,18.68,24.61,19.2,18.51,,,,28.75,,,
2/7/2020,93,0.3,1.070617683,,,,,19.74,,,,,,,,18.69,24.48,18.99,18.49,,,,28.68,,,
2/8/2020,95,6.1,1.129940644,,,,,19.73,,,,,,,,18.67,24.38,18.96,18.47,,,,28.7,,,
2/9/2020,96,23.1,1.103217647,,,,,19.76,,,,,,,,18.65,24.37,18.96,18.48,,,,28.67,,,
2/10/2020,90,0.3,1.541917721,,17.2,,18.44,19.9,,19.77424489,24.13281562,,,16.39,,18.81,25.11,19.21,18.66,23.31112159,,,28.92,,,
2/11/2020,87,2.6,1.142360429,,,,,19.82,,,,48.39,,,58.9,18.81,24.84,19.13,18.64,,,,28.415,29.6,26.86,
2/12/2020,81,0,1.813343582,,,,,19.78,,,,,,,,18.78,24.66,19.8,18.58,,,,28.92,,,
2/13/2020,64,0,2.125153398,,,,,19.75,,,,,,,,18.75,24.49,19.2,18.54,,,,28.8,,,28.2
2/14/2020,93,4.1,1.423985483,,,,,19.74,,,,,,,,18.73,24.41,18.99,18.5,,,,28.73,,,
2/15/2020,85,19.2,1.108782831,,,,,19.72,,,,,,,,18.7,24.31,18.98,18.49,,,,28.72,,,
2/16/2020,93,14.6,1.376503315,,,,,19.89,,,,,,,,18.74,24.85,19.9,18.59,,,,28.76,,,
2/17/2020,88,3.1,1.394537801,,17.22,,18.46,19.87,,19.76484796,24.151982,,,16.339,,18.87,25.9,19.24,18.69,23.5472763,,,28.94,,,
2/18/2020,88,1.4,1.418535186,,,,,19.82,,,,,,,,18.87,24.9,19.18,18.72,,,,29.3,,,
2/19/2020,87,0.3,1.919385006,,,,,19.81,,,23.9575386,,,,,18.87,24.81,19.16,18.73,23.44358661,27.87697241,,29.8,,,
2/20/2020,93,13.4,1.035420204,,17.22,,18.4,19.77,,19.73665718,,,,16.329,,18.85,24.67,19.2,18.735,,,21.58,29.2,,,
2/21/2020,79,4.8,1.503981058,,,,,19.85,,,,,,,,18.85,24.93,19.18,18.71,,,,29.4,,,
2/22/2020,98,3.6,1.603667911,,,,,19.82,,,,,,,,18.8,24.95,19.15,18.66,,,,29.13,,,
2/23/2020,73,0.6,1.505245504,,,,,19.83,,,,,,,,18.82,24.98,19.17,18.66,,,,29.16,,,
2/24/2020,66,2.7,1.859827202,,17.24,,18.4,19.79,,19.53932173,23.979545,,,16.319,,18.8,24.81,19.1,18.63,23.364176,,,29.1,,,
2/25/2020,89,9.8,0.932707063,,,,,19.76,,,,,,,,18.84,24.71,19.9,18.61,,,,29.21,,,
2/26/2020,85,0,1.349208292,,,,,19.82,,,,,,,,18.83,24.91,19.12,18.61,,,,29.9,,,
2/27/2020,69,0.1,1.826464653,,,,,19.79,,,,,,,,18.81,24.77,19.9,18.6,,,,29.6,,,
2/28/2020,70,0,1.439838771,,,,,19.75,,,,,,,,18.78,24.65,19.5,18.57,,,,29.2,,,
2/29/2020,89,8.4,1.021758308,,,,,19.74,,,,,,,,18.75,24.54,19.3,18.54,,,,28.98,,,
3/1/2020,86,4.5,1.090855421,,,,,19.78,,,,,,,,18.75,24.63,19.5,18.54,,,,28.93,,,
3/2/2020,83,0,1.653057688,,,,,19.8,,,,,,,,18.78,24.65,19.85,18.58,,,,28.86,,,
3/3/2020,94,5.1,1.07106123,,17.26,,18.36,19.76,,19.3439858,23.68245232,,,16.279,,18.76,24.56,19.45,18.58,23.32878359,,,28.83,,,
3/4/2020,92,0.6,1.18038716,,,,,19.75,,,,,,,,18.72,24.49,19.3,18.54,,,,28.8,,,
3/5/2020,89,0,1.202963876,,17.25,,18.36,19.77,,19.34198628,,,,16.289,,18.74,24.47,19.2,18.53,,,,28.77,,,
3/6/2020,88,0,1.661578765,,,,,19.75,,,,,,,,18.75,24.41,19.1,18.54,,27.8157,21.53,28.72,,,
3/7/2020,89,0,1.419489082,,,,,19.72,,,,,,,,18.72,24.31,18.98,18.51,,,,28.63,,,
3/8/2020,90,2.4,1.060681001,,,,,19.71,,,,,,,,18.68,24.21,18.94,18.47,,,,28.6,,,
3/9/2020,92,1.2,1.120121554,,,,,19.645,,,,,,,,18.66,24.8,18.9,18.45,,,,28.49,,,
3/10/2020,94,13.3,0.914055739,,17.22,,18.32,19.71,,19.367813,23.5774814,,,16.269,,18.66,24.2,18.89,18.45,23.3935539,,,28.43,,,
3/11/2020,90,13.1,2.150566871,,,,,19.79,,,,,,,,18.69,24.3,18.96,18.49,22.9261436,,,28.35,,,
3/12/2020,93,11.7,1.129194498,,,,,19.78,,,,,,,,18.71,24.47,18.99,18.52,,,,28.435,3.66,26.52,
3/13/2020,87,1.3,1.64780234,,,,,19.84,,,,49.77,44.87,,58.2,18.84,24.88,19.19,18.63,,,,28.6,,,27.95
3/14/2020,48,0,2.102612034,,,,,19.8,,,,,,,,18.8,24.69,19.12,18.59,,,,28.66,,,
3/15/2020,74,8.6,1.182437502,,,,,19.77,,,,,,,,18.78,24.61,19.9,18.57,,,,28.88,,,
3/16/2020,95,0.1,1.674841679,,17.22,,18.38,19.78,,19.517343,,,,16.39,,18.77,24.57,19.7,18.56,23.1278928,,,28.85,,,
3/17/2020,83,5,1.158914741,,,,,19.77,,,24.1782925,,,,,18.75,24.57,19.6,18.56,,,,28.81,,,
3/18/2020,97,0.5,1.610723129,,,,,19.76,,,,,,,,18.75,24.55,19.5,18.56,,,,28.87,,,
3/19/2020,80,0,2.194495915,,,,,19.77,,,,,,,,18.74,24.58,19.4,18.54,,,,28.8,,,
3/20/2020,87,0,2.358688952,,,,,19.76,,,,,,,,18.73,24.51,19.2,18.53,,,,28.77,,,
